playerId,date,Pass_elo_adj,Shot_elo_adj,Cross_elo_adj,Dribble_elo_adj,all_actions_elo_adj
0,2009-09-19,0.039798298171227944,0.0,0.04868640853790146,0.08769975799010471,0.1761844646992341
0,2012-11-23,-0.22478652929750373,0.07460084030834188,0.17050263797638918,0.16528665974665951,0.18560360873388684
1,2009-09-19,0.05175739977517581,-0.0004066457912952281,0.13992028846007498,0.0,0.19127104244395557
1,2009-09-22,0.03396401899371157,-0.0004829720733351065,0.08868785268646134,0.0010550982681772083,0.123223997875015
1,2009-11-07,-0.0947707068395196,0.2652099559986104,0.019017046422353905,0.015389935100130744,0.20484623068157548
1,2009-12-02,-0.10849611854396944,0.5947561478761462,-0.40171838886755207,0.2059497458651403,0.29049138632976496
1,2009-12-12,-0.043427470285972235,0.2613380471466227,-0.11171129512753736,0.20906409618769173,0.31526337792080483
1,2010-01-02,-0.10917396316879764,0.5838604333183953,-0.4249694304847792,0.20399124543253178,0.2537082850973503
1,2010-01-10,-0.13567073948305625,0.4082255866694105,-0.431860346239507,0.17823826122712627,0.01893276217397355
1,2010-01-16,-0.2104432907408032,0.37039989234329485,-0.1529858938497337,0.17823826122712627,0.1852089689798842
1,2010-01-23,-0.4640855268428066,0.3693163205442539,-0.20523943991549523,0.1767906202357427,-0.12321802597830517
1,2010-04-17,-0.2964846461178237,0.47548267878820943,-0.07250417949932542,0.2710632094322895,0.3775570626033498
1,2010-04-24,-0.254747678792996,0.9265942097060254,-0.14548505457813848,0.3023737267362733,0.8287352030711642
2,2009-10-17,-0.4022980061729168,0.4803777088064057,-0.08658047687114423,0.005286262578190986,-0.0032145116594643423
2,2009-11-28,-0.8049839757491348,0.8106984733957101,-0.0952850253904315,0.016094263621434967,-0.07347626412242125
2,2009-12-19,-0.764792177591926,1.092751675426544,-0.09642375575395959,0.06521185124159533,0.2967475933222538
2,2010-02-07,-1.1174478897182356,1.4181642569163155,-0.12471271545007928,0.06422884750049576,0.2402324992484964
2,2010-03-23,-0.7935322795197495,1.336038431960577,-0.017650586335881707,0.09162785136283585,0.6164834174677816
2,2010-04-17,-0.5197659057025705,1.9695478384734912,0.016209607043229428,0.11971238896301828,1.5857039287771684
2,2010-05-08,-0.30434216835571865,2.6596761530356012,-0.019669410016760897,0.14218281961989782,2.4778473942830193
2,2010-10-03,0.5281787211526326,3.092394135391381,-0.019669410016760897,0.13559175084165084,3.7364951973689036
2,2010-10-24,0.5587018007925171,3.092394135391381,0.059800394853349745,0.10411611456577997,3.8150124456030277
2,2010-11-27,0.045137054638679536,3.4244307229479887,-0.025304375446708147,0.09601373660544903,3.540277138745409
2,2010-12-11,-0.0974754113465194,3.580847576482676,-0.09658280269785045,0.09534318247811391,3.4821325449164204
2,2011-01-02,-0.17487392113117792,3.483905686173938,0.06055604307261496,0.12686706134455344,3.4964548694599284
2,2011-01-08,0.1124695460850221,4.012305899458614,0.06028741336503159,0.1261637304856472,4.311226589394315
2,2011-01-15,0.2085279169587969,4.012305899458614,0.04018216041105341,0.12701067676694588,4.38802665359541
2,2011-03-20,-0.07694169686029666,3.9179078800183786,-0.02019266726360283,0.136801472046224,3.957574987940703
2,2011-04-03,-0.13588458415922844,3.7985039007321006,-0.008821917953838458,0.136801472046224,3.790598870665258
2,2011-05-15,-0.1327423642582238,3.136787829032025,-0.019669410016760897,0.13958512714182073,3.123961181898861
2,2011-09-24,-0.5412140886442313,4.346485354076062,-0.02263469528098775,0.136801472046224,3.919438042197067
2,2011-12-17,-0.9464984453649878,4.306082014848361,-0.08241097877729625,0.1197793739003615,3.3969519646064383
2,2012-02-05,-0.963549165578282,4.208715901564685,-0.08241097877729625,0.11770942154700534,3.2804651787561117
2,2012-03-17,-0.9187015913649648,3.9335180144071575,-0.0953073043107359,0.13030135069165363,3.049810469423111
3,2009-09-13,0.013929579389393865,-0.006054075303758948,0.0,0.00522323783301867,0.013098741918653588
3,2009-10-04,0.09566869376501767,-0.006391412414437381,-0.10171999402262327,0.10051829377527827,0.08807558110323528
3,2009-10-18,0.2747863749916715,0.34725742604082455,-0.10171999402262327,0.1152858369613051,0.6356096439711779
3,2009-11-08,0.12929201400621335,0.7876257738752873,-0.13253015200385904,0.38356196375024704,1.1679495996278886
3,2009-11-22,0.0777092566585358,0.783751777174656,-0.17843160590236729,0.4078753048381617,1.0909047327689863
3,2009-11-28,0.0851107478600615,0.7828253715713575,-0.18368255875780154,0.4073501388161058,1.0916036994897231
3,2010-01-31,0.10275951936734025,0.7791186381622952,-0.27627654808692304,0.4055842812734624,1.0111858907161748
3,2010-02-13,0.18777653562872718,0.7301896018533208,-0.3013830916742035,0.4193765146389059,1.0359595604467504
5,2010-03-21,0.007737978781868956,-0.03138998506343345,-0.043161546230699364,0.0073806460070643225,-0.05943290650519953
5,2010-05-04,0.2633471210573228,-0.5187321235447878,-0.05434978529884067,0.021648235109492868,-0.2880865526768128
6,2010-09-19,0.031026067340832245,0.2446191991789105,-0.009800209733246839,0.0,0.2658450567864959
6,2010-10-30,-0.19412935608638054,0.7659826779830429,-0.030717267702612835,0.0,0.5411360541940495
6,2011-01-10,-0.2799923366804759,1.9056478499405638,-0.030717267702612835,0.07084250940374393,1.665780754961219
7,2013-05-18,0.00669371566514625,-0.27067924967784274,0.14385665985270193,0.041488045468247865,-0.07864082869174668
8,2012-03-31,0.3485445289255774,0.3900789073108225,0.0645166941460777,-0.2966132123125841,0.5065269180698936
8,2012-04-15,0.2889007133040997,0.43608164046086456,-0.04203811166902997,-0.2966132123125841,0.3863310297833502
10,2011-09-26,0.2376572354827424,0.09992712289634093,-0.00014100118213417978,0.06498879620400452,0.4024321534009536
10,2011-10-02,0.2525711225290616,0.05244117290471031,0.015578778421148009,0.06498879620400452,0.38557987005892447
10,2011-12-10,-0.17921388675295852,0.3467291301510939,0.006669856226452666,0.14789308825598074,0.3220781878805688
10,2012-03-25,-0.4026441049929794,0.537359420698417,-0.0035561712893381857,0.2962178423362223,0.4273769867523217
10,2012-04-15,-0.34123001139474274,0.5248964261727623,-0.006539805293020569,0.11682743125485827,0.2939540407398573
10,2013-01-05,-0.5422784331134317,2.5165872876044078,-0.11244035348906217,-0.07221864640614452,1.7896498545957693
10,2013-03-17,-0.13319366453998277,1.015006431862746,-0.1839150009362728,-0.06994268108616356,0.6279550853003271
10,2013-03-30,-0.15101371317512305,0.6459257988120943,-0.1839150009362728,-0.08070950054809402,0.23028758415260453
10,2013-05-04,-0.1962555073779816,1.4053594530545945,-0.14091285036839699,-0.07257867123481847,0.9956124240733975
10,2013-09-21,-0.6518713427809363,2.5420810370078732,-0.12925917378434748,-0.048579541075419605,1.7123709793671698
10,2013-10-04,-0.7411909589884271,3.0829269231145213,-0.12739968721912692,-0.0031334214531279583,2.2112028554538394
10,2013-10-26,-0.6900625327454929,3.0829269231145213,-0.08357218450986863,-0.003955624832578785,2.305336581026581
10,2013-10-29,-0.7833385141638544,2.831235645163568,-0.16222836352194214,0.0539674785873407,1.9396362460651122
10,2014-01-17,-0.9716761076161016,2.180148366536541,-0.29178829494319136,0.034931680692716294,0.9516156446699644
10,2014-03-25,-0.7400858352393535,2.37122019201727,-0.0921071931515844,0.08532338259316458,1.624350546219497
10,2014-03-31,-0.9636097163629623,2.030008807848399,-0.29450817190696466,0.034931680692716294,0.8068226002711882
10,2014-04-14,-0.7570861093538734,2.31067113387959,-0.20570209666364217,0.044750352543845684,1.3926332804059198
10,2014-12-13,-0.26895460861994785,2.3609663082949877,-0.28107638612747077,0.04840219029257304,1.8593375038401423
11,2010-04-11,-0.16153522780668889,-0.0016784259466168018,-0.055366225728354174,0.07417186492749746,-0.1444080145541624
11,2010-04-15,-0.14547035115942888,-0.002552750295484022,0.1824444366059846,0.07417186492749746,0.10859320007856917
11,2010-04-24,-0.12826429617428378,-0.002552750295484022,0.14629734000172476,0.07303572954039789,0.08851602307235484
11,2010-05-01,-0.19383695664774575,-0.006028997900446967,0.13197237492677064,0.01521303810017618,-0.05268054152124591
11,2010-05-16,-0.13726066222456576,-0.006483353552241176,0.10339686034089296,0.021324665361149544,-0.019022490074764423
11,2010-08-28,-0.2830508315420589,-0.03787360190549647,-0.1069144999307161,0.020299841873318604,-0.4075390915049529
11,2010-09-11,-0.19713554334442956,-0.03787360190549647,-0.10120290953111397,0.027733029174985525,-0.30847902560605445
11,2010-10-23,-0.20850768712451875,0.5591868136386421,-0.02083252911556578,0.011285267108751138,0.34113186450730876
11,2010-10-30,-0.18056321723527924,0.558602221144743,-0.17841410126427354,0.011285267108751138,0.21091016975394136
11,2010-11-28,-0.2065352563668112,0.5516689936995043,-0.23595892244807987,-0.011878155486921053,0.09729665939769216
11,2010-12-18,-0.2195374693285198,0.54791513989816,-0.23595892244807987,-0.012300825566905822,0.0801179225546545
11,2011-01-09,-0.265123219208263,0.5474305083897314,-0.38623636504528,-0.027735769476543545,-0.1316648453403551
11,2011-01-16,-0.2120697431374374,0.5474305083897314,-0.5455184345177778,-0.0445262111879208,-0.2546838804534046
11,2011-05-15,-0.30144054023276357,-0.03787360190549647,-0.14945815236399596,0.021550935798749397,-0.4672213587035066
12,2011-02-06,-0.3461636781842979,0.3778425190681455,-0.06863977460909401,-0.013479443526268129,-0.05044037725151455
12,2011-04-10,-0.40207690505961463,0.36768592784613763,-0.07308875646931087,0.023758076497319466,-0.08372165718546841
12,2011-08-28,-0.42111061491791346,0.3422593950469445,-0.07308875646931087,0.018600491823585263,-0.13333948451669456
12,2012-04-23,-0.022575728039084204,0.7013073182278605,-0.12377702564452812,0.01927926125200764,0.5742338257962558
13,2009-09-12,0.17829141551187497,0.41644784428010106,-0.05570457720144752,0.0,0.5390346825905286
13,2010-01-16,0.19620786558023248,0.8017008566200149,-0.05681595003886285,0.10540796218547674,1.0465007343468613
13,2010-01-24,0.24777940206038915,0.8009856043263621,-0.08846248572004267,0.10975304203285005,1.0700555626995587
13,2010-01-30,0.3085307542619355,0.8009856043263621,-0.15907391222223416,0.12661066647161262,1.0770531128376761
13,2010-03-06,0.34637648126766074,0.8009856043263621,-0.15522026601313568,0.12632116383952466,1.1184629834204118
13,2010-03-14,0.34042366456305484,0.8009856043263621,-0.15802892462393298,0.12632116383952466,1.1097015081050086
13,2010-04-18,0.7263112656514442,0.7028864758713984,-0.16589671373687062,0.2537981132355853,1.5170991410215573
13,2010-04-24,0.7222917018884462,0.7028864758713984,-0.22797155669577907,0.25067114530842177,1.4478777663724873
13,2010-05-08,0.7270986889038163,0.6950856832154798,-0.22797155669577907,0.2795499520000266,1.4737627674235436
14,2009-10-17,0.07313384036560136,0.6459923681718052,-0.0058306718757202775,-0.01333472210207922,0.699960814559607
14,2010-02-06,-0.5280666253558118,0.41472934193782535,-0.09111052244126851,-0.0385451447314287,-0.24299295059068368
15,2009-09-12,-0.08599530897239475,-0.028223095885513156,-0.03770852898550724,-0.0238815103944721,-0.17580844423788725
15,2009-09-26,-0.14639667411821677,-0.029757160674973145,-0.05719524741002188,-0.036779452286080365,-0.27012853448929214
15,2009-10-03,-0.06795349177174695,-0.03049325738699345,-0.10053385891106184,-0.03707476189377015,-0.23605536996357238
15,2009-10-24,-0.010370365943217521,-0.03049325738699345,-0.15396489495924853,0.003937953237729894,-0.19089056505172963
15,2009-11-07,0.1358974512135691,-0.03695105394115108,-0.007677818539569281,-0.004178849759419516,0.08708972897342923
15,2009-11-21,0.015994690916084246,-0.08810741538009242,-0.027461696044566282,-0.07084102174856671,-0.17041544225714117
15,2009-11-29,-0.050661493498107474,-0.08810741538009242,-0.04555491624463151,-0.08500159553734227,-0.2693254206601737
